Time,Temperature_change,Pressure_mean
5.0,14.130529,1024.5
4.0,19.13053,1024.75
9.0,24.330528,1025.4
27.0,19.240528,1026.15
10.0,14.100529,1024.15
11.0,20.46053,1021.0
14.0,14.970529,1017.75
15.0,20.520529,1015.8
32.0,15.360529,1016.5
8.0,21.170528,1017.3
8.0,15.470529,1017.05
6.0,10.220529,1016.4
2.0,17.680529,1015.0999999999999
11.0,22.690529,1014.5999999999999
33.0,17.170528,1017.3499999999999
4.0,12.100529,1019.8
50.0,18.110529,1021.5
5.0,23.860529,1023.45
17.0,18.440529,1023.25
10.0,25.590528,1023.6999999999999
10.0,20.54053,1024.0
3.0,14.360529,1023.0999999999999
16.0,22.100529,1021.4
9.0,16.82053,1018.85
11.0,22.930529,1019.2
48.0,17.80053,1021.35
29.0,12.740529,1020.8
6.0,7.6305285,1017.8
2.0,13.0505295,1014.45
7.0,18.180529,1010.0
11.0,13.080529,1007.9000000000001
9.0,7.4105287,1007.95
11.0,12.440529,1010.8
35.0,7.0705285,1014.0999999999999
16.0,13.220529,1016.3499999999999
6.0,8.150529,1018.95
12.0,15.670529,1018.0
12.0,8.610529,1015.1
34.0,17.160528,1016.75
30.0,11.940529,1025.6999999999998
9.0,6.4005284,1031.6
14.0,13.190529,1032.65
10.0,8.090529,1032.4
10.0,14.070529,1030.35
17.0,8.280529,1023.75
4.0,13.600529,1018.55
18.0,7.8305287,1016.85
12.0,15.160529,1014.9
12.0,9.770529,1012.15
9.0,15.570529,1007.65
40.0,10.500529,1001.8
11.0,15.740529,997.0
31.0,10.670529,1002.3
53.0,5.6305285,1005.55
18.0,10.640529,1000.3
30.0,5.3805285,999.8
32.0,10.580529,1009.35
41.0,5.4905286,1024.9
6.0,10.530529,1032.4
18.0,5.4405284,1027.55
8.0,10.950529,1021.2
16.0,5.9005284,1015.8
40.0,11.320529,1016.0999999999999
65.0,6.3105288,1018.5999999999999
60.0,1.2005286,1018.0999999999999
37.0,6.4105287,1018.3499999999999
180.0,1.1205287,1007.75
11.0,6.8105288,1000.1
45.0,1.0005287,1009.75
17.0,-4.3894715,1020.6
18.0,1.1105287,1027.1
5.0,-3.9494715,1029.8
24.0,2.1005285,1028.1
2.0,7.1905284,1025.75
179.0,12.570529,1026.15
37.0,7.1905284,1023.85
40.0,12.270529,1020.0
15.0,7.0505285,1017.95
16.0,12.600529,1017.55
12.0,18.670528,1020.5
19.0,13.270529,1022.4000000000001
2.0,7.8705287,1022.3
27.0,14.310529,1025.0
28.0,9.270529,1030.05
7.0,3.8005285,1031.1
91.0,9.280529,1021.55
8.0,4.2505283,1009.5
33.0,9.420529,1010.75
33.0,4.0505285,1015.25
66.0,9.690529,1019.5999999999999
10.0,4.1405287,1020.05
30.0,10.0505295,1014.5
65.0,4.6805286,1003.4
145.0,-0.45947134,1011.85
13.0,4.9905286,1030.35
13.0,-0.069471344,1028.4499999999998
9.0,5.3705287,1024.5
110.0,0.32052866,1023.3499999999999
18.0,5.8005285,1026.6
5.0,0.37052867,1029.25
156.0,5.5105286,1031.0
61.0,0.38052866,1033.75
12.0,6.5205283,1036.65
13.0,1.3205286,1038.5500000000002
14.0,6.6805286,1038.2
9.0,1.6605287,1037.2
11.0,7.8305287,1036.95
11.0,2.5405285,1036.0
12.0,8.700529,1035.4
12.0,3.5605285,1036.4499999999998
14.0,8.670529,1036.5
10.0,3.4405286,1034.95
11.0,9.940529,1032.15
13.0,4.2605286,1029.1
16.0,9.740529,1027.95
7.0,3.6105285,1029.0
4.0,8.700529,1028.3
7.0,14.3005295,1028.0
13.0,7.2205286,1028.9
64.0,13.250529,1030.15
11.0,8.180529,1029.25
12.0,13.510529,1025.8
11.0,8.3005295,1022.4
13.0,13.460529,1018.5999999999999
10.0,7.9305286,1015.45
13.0,14.980529,1013.8
53.0,9.8005295,1010.75
20.0,4.7705283,1010.95
36.0,-0.52947134,1016.6
15.0,4.8605285,1020.9000000000001
7.0,-0.44947132,1023.2
12.0,5.3305287,1024.25
12.0,0.0005286578,1022.9000000000001
12.0,5.0805287,1019.75
10.0,0.08052866,1019.3499999999999
4.0,5.1405287,1018.75
7.0,10.220529,1018.0
16.0,4.1305285,1019.15
12.0,9.290529,1020.75
13.0,3.7905285,1022.05
7.0,8.870529,1022.1500000000001
65.0,3.5705285,1012.7
11.0,8.600529,1004.5
9.0,3.4005284,1002.75
2.0,8.520529,998.9000000000001
51.0,13.740529,998.25
10.0,8.060529,1004.0
14.0,2.9505286,1009.55
23.0,8.070529,1013.15
21.0,13.3005295,1012.65
11.0,20.110529,1005.25
18.0,13.650529,1004.7
8.0,8.510529,1011.5
13.0,2.5505285,1017.25
12.0,8.850529,1020.2
9.0,3.0305285,1020.3
3.0,8.400529,1017.45
8.0,13.700529,1015.5
14.0,6.9705286,1014.1500000000001
3.0,13.730529,1011.5
5.0,20.96053,1010.45
7.0,15.740529,1013.1
11.0,10.410529,1014.1
15.0,16.260529,1014.45
57.0,10.630529,1016.2
11.0,15.650529,1016.55
11.0,10.250529,1015.75
61.0,15.380529,1014.25
53.0,10.270529,1014.05
32.0,4.290529,1020.55
22.0,10.040529,1022.25
13.0,18.73053,1017.55
14.0,13.680529,1016.3
6.0,18.840528,1015.4
28.0,13.580529,1010.9
71.0,8.320529,1015.0
13.0,3.1105285,1022.75
10.0,8.700529,1022.7
14.0,3.0705285,1022.8
13.0,9.030529,1021.55
9.0,3.9505286,1020.5
68.0,9.360529,1022.4
3.0,4.1205287,1024.75
5.0,9.610529,1022.6500000000001
8.0,14.950529,1021.2
8.0,8.850529,1022.0
3.0,3.4905286,1021.55
3.0,10.680529,1019.3499999999999
16.0,16.610529,1016.7
31.0,11.200529,1009.25
6.0,18.410528,1003.5999999999999
6.0,12.950529,1006.5
38.0,7.2005286,1008.55
9.0,12.660529,1007.7
12.0,6.6305285,1006.8
19.0,12.240529,1011.8
9.0,6.6305285,1018.85
33.0,12.000529,1020.7
12.0,6.3105288,1018.85
12.0,15.060529,1018.7
13.0,9.150529,1019.55
11.0,14.400529,1018.25
7.0,8.380529,1016.65
4.0,2.9405286,1014.8
15.0,8.150529,1013.05
8.0,3.0205286,1011.6
2.0,9.260529,1010.7
24.0,14.610529,1009.6500000000001
10.0,20.14053,1010.1
16.0,14.680529,1008.9000000000001
6.0,20.40053,1007.0
5.0,15.390529,1008.4
50.0,10.350529,1013.95
7.0,4.790529,1017.65
6.0,9.850529,1015.75
14.0,15.030529,1016.0
6.0,9.910529,1017.95
66.0,14.940529,1018.15
5.0,9.600529,1017.5
39.0,16.13053,1017.9000000000001
12.0,11.000529,1020.35
12.0,16.39053,1023.95
4.0,11.280529,1026.1
3.0,6.0305285,1025.6
3.0,12.240529,1024.15
12.0,17.39053,1023.0
11.0,11.850529,1021.45
4.0,17.610529,1018.9
11.0,22.990528,1017.55
119.0,17.98053,1015.55
134.0,12.460529,1013.05
10.0,17.87053,1013.05
24.0,12.610529,1016.95
11.0,7.1205287,1020.7
13.0,13.040529,1021.45
5.0,8.030529,1022.1
4.0,2.8405285,1021.85
2.0,9.660529,1020.75
15.0,15.570529,1020.45
8.0,10.170529,1020.25
19.0,15.510529,1017.75
4.0,10.480529,1015.25
3.0,15.710529,1013.5
13.0,21.170528,1012.9
9.0,15.860529,1013.4
17.0,21.500528,1013.5999999999999
6.0,16.440529,1014.05
36.0,22.030529,1016.15
7.0,16.100529,1018.95
7.0,10.870529,1019.55
12.0,16.65053,1019.4000000000001
12.0,11.630529,1020.0
2.0,17.170528,1019.5
9.0,22.37053,1020.05
5.0,16.830528,1022.15
7.0,11.510529,1023.0
5.0,18.87053,1022.2
7.0,23.990528,1021.25
5.0,18.29053,1021.3499999999999
7.0,12.500529,1021.0
3.0,17.990528,1019.6500000000001
9.0,23.340528,1018.8
5.0,17.98053,1018.7
6.0,12.840529,1018.75
3.0,18.22053,1018.1
10.0,23.420528,1016.6
5.0,18.170528,1016.3
7.0,13.150529,1016.7
3.0,20.510529,1015.8
8.0,26.22053,1015.7
3.0,20.780529,1016.8
11.0,15.060529,1017.95
13.0,20.350529,1018.4
5.0,14.360529,1018.45
4.0,9.020529,1018.6
1.0,16.71053,1017.5
13.0,22.280529,1017.25
12.0,16.90053,1017.45
14.0,23.020529,1016.5
11.0,17.30053,1015.7
10.0,23.56053,1015.1500000000001
6.0,18.500528,1015.2
5.0,13.420529,1015.95
3.0,18.79053,1015.75
11.0,24.690529,1015.45
14.0,19.40053,1015.4000000000001
9.0,25.030529,1016.05
16.0,19.680529,1015.8499999999999
8.0,25.020529,1015.4
7.0,19.57053,1016.65
4.0,14.5505295,1017.3
15.0,21.37053,1017.2
10.0,16.32053,1017.35
16.0,22.73053,1016.55
7.0,17.510529,1015.3
17.0,22.780529,1014.25
7.0,17.63053,1013.05
6.0,22.910528,1011.05
7.0,28.13053,1010.25
5.0,23.020529,1011.6500000000001
7.0,17.840528,1012.7
17.0,23.840528,1014.05
10.0,18.590528,1013.95
10.0,26.830528,1013.45
4.0,21.160528,1014.0999999999999
6.0,16.100529,1014.55
4.0,22.170528,1013.2
9.0,27.660528,1012.1500000000001
3.0,20.82053,1012.4000000000001
8.0,15.720529,1011.95
7.0,21.63053,1009.8
5.0,26.770529,1009.2
2.0,21.170528,1011.25
5.0,16.15053,1012.5
4.0,11.150529,1013.4000000000001
2.0,16.280529,1013.5
5.0,21.430529,1012.55
6.0,26.45053,1012.8
5.0,20.660528,1014.75
8.0,15.640529,1016.1500000000001
18.0,22.080528,1016.7
5.0,16.62053,1017.05
17.0,21.990528,1017.0
7.0,16.580528,1016.3
6.0,23.64053,1014.5999999999999
7.0,28.71053,1013.75
7.0,22.360529,1014.25
3.0,16.920528,1014.2
2.0,22.89053,1013.8
14.0,28.06053,1013.9
12.0,22.860529,1014.0999999999999
14.0,28.360529,1013.3
7.0,21.840528,1012.25
5.0,27.46053,1011.2
7.0,32.84053,1012.1
6.0,26.030529,1014.8
10.0,20.770529,1016.1
10.0,29.89053,1015.75
11.0,23.490528,1014.0999999999999
9.0,30.360529,1014.3499999999999
5.0,24.500528,1017.4
12.0,18.07053,1021.2
13.0,24.15053,1024.1
8.0,17.39053,1024.55
5.0,22.680529,1022.7
8.0,28.21053,1020.55
4.0,21.610529,1020.05
7.0,16.580528,1019.25
3.0,23.07053,1017.8
11.0,28.40053,1017.25
11.0,23.30053,1017.0999999999999
11.0,29.160528,1017.75
4.0,23.82053,1019.35
10.0,18.37053,1019.9000000000001
13.0,23.860529,1019.55
10.0,17.740528,1019.05
15.0,24.030529,1017.75
8.0,18.32053,1016.0999999999999
16.0,24.600529,1015.0999999999999
28.0,18.88053,1014.3499999999999
3.0,13.560529,1013.4
29.0,19.030529,1013.05
10.0,24.29053,1013.7
13.0,18.07053,1014.4000000000001
11.0,23.45053,1015.55
12.0,18.280529,1016.5
18.0,23.56053,1015.65
9.0,18.47053,1015.55
9.0,23.73053,1017.3499999999999
11.0,17.240528,1018.5999999999999
15.0,22.440529,1018.8
8.0,17.15053,1019.3499999999999
3.0,23.770529,1019.25
11.0,29.000528,1017.9000000000001
12.0,23.520529,1017.7
12.0,30.190529,1019.05
10.0,24.180529,1020.0999999999999
5.0,29.38053,1019.4
7.0,34.49053,1018.2
5.0,29.250528,1018.8499999999999
7.0,23.40053,1020.65
17.0,28.490528,1020.4
7.0,23.23053,1017.9
4.0,29.81053,1014.8
8.0,34.91053,1012.3
7.0,26.930529,1011.15
11.0,21.740528,1012.45
8.0,26.89053,1015.2
16.0,21.38053,1016.9
7.0,26.55053,1018.4
13.0,20.670528,1018.05
18.0,26.190529,1014.3
3.0,19.190529,1011.5
2.0,24.600529,1010.75
4.0,30.180529,1009.3499999999999
6.0,35.34053,1009.3
4.0,28.830528,1012.55
36.0,22.170528,1016.5
10.0,28.340528,1019.85
6.0,22.88053,1021.3
4.0,17.14053,1020.55
3.0,22.360529,1019.1500000000001
15.0,28.530529,1016.0
8.0,22.72053,1014.5999999999999
13.0,28.05053,1015.3
13.0,21.110529,1014.55
11.0,27.12053,1012.65
27.0,21.90053,1013.5
7.0,16.530529,1015.4000000000001
15.0,23.600529,1015.05
9.0,18.57053,1014.45
7.0,23.770529,1012.95
6.0,28.920528,1011.0999999999999
29.0,23.04053,1008.45
19.0,17.87053,1010.1
14.0,12.650529,1014.95
14.0,18.930529,1016.25
7.0,13.8005295,1015.7
5.0,20.860529,1013.3
8.0,26.70053,1010.8
14.0,21.40053,1011.4000000000001
8.0,26.45053,1013.1
52.0,21.250528,1016.1500000000001
9.0,15.780529,1017.55
24.0,22.72053,1011.75
24.0,16.490528,1005.2
3.0,22.580528,1002.0999999999999
6.0,28.54053,1000.8499999999999
7.0,22.670528,1003.15
14.0,17.55053,1007.05
7.0,22.590528,1010.25
39.0,16.930529,1012.45
10.0,22.20053,1012.4
60.0,17.180529,1014.9
15.0,22.660528,1017.45
7.0,17.31053,1016.95
15.0,23.850529,1018.4
10.0,18.610529,1020.25
15.0,23.860529,1020.4000000000001
8.0,18.740528,1020.7
3.0,23.89053,1020.8
11.0,29.80053,1020.45
12.0,24.530529,1019.55
11.0,30.82053,1018.3
16.0,25.770529,1017.2
8.0,30.89053,1016.3
13.0,24.010529,1015.75
12.0,30.63053,1015.25
13.0,25.56053,1016.0
10.0,32.040527,1016.9000000000001
5.0,25.80053,1016.95
6.0,20.580528,1017.55
3.0,26.05053,1017.7
10.0,31.47053,1016.85
7.0,26.190529,1016.6
5.0,20.89053,1016.5
7.0,27.340528,1015.0
4.0,32.51053,1014.3
4.0,26.530529,1015.2
9.0,21.180529,1015.3
5.0,28.840528,1014.2
6.0,34.060528,1013.6500000000001
3.0,27.410528,1014.1500000000001
9.0,22.05053,1015.55
3.0,27.57053,1016.75
11.0,33.950527,1017.6
13.0,27.910528,1018.85
9.0,33.880527,1020.0
8.0,27.590528,1021.4
4.0,22.160528,1022.0
3.0,27.82053,1021.55
11.0,33.200527,1020.7
12.0,27.13053,1020.2
11.0,32.220528,1019.6
6.0,26.70053,1019.35
6.0,21.56053,1019.7
4.0,27.680529,1018.95
7.0,33.12053,1018.35
7.0,26.420528,1018.3
5.0,20.82053,1018.0
2.0,26.45053,1017.05
5.0,31.770529,1013.3
5.0,37.34053,1011.1
3.0,30.71053,1011.6
11.0,25.57053,1011.75
10.0,30.590528,1011.3
7.0,25.32053,1010.8
24.0,20.260529,1010.3
11.0,15.210529,1010.1
11.0,20.22053,1010.75
58.0,15.030529,1010.55
15.0,20.100529,1010.9000000000001
10.0,14.760529,1012.85
26.0,21.170528,1014.95
8.0,26.48053,1016.65
6.0,20.910528,1017.8499999999999
4.0,14.780529,1019.0
3.0,21.250528,1019.1500000000001
10.0,27.29053,1020.0
8.0,22.14053,1022.5999999999999
3.0,16.65053,1024.6
4.0,21.940529,1025.0500000000002
9.0,27.430529,1024.7
7.0,21.90053,1024.6
4.0,16.63053,1024.15
3.0,22.63053,1023.05
9.0,28.020529,1021.4
6.0,22.430529,1020.2
7.0,16.97053,1020.25
3.0,22.180529,1019.5
9.0,27.440529,1018.95
6.0,21.440529,1019.35
6.0,16.32053,1019.9000000000001
3.0,21.82053,1019.55
9.0,27.280529,1018.85
8.0,21.940529,1019.5
3.0,15.970529,1020.2
3.0,21.30053,1019.6500000000001
12.0,27.600529,1017.95
11.0,22.32053,1017.6
13.0,28.440529,1017.65
11.0,22.88053,1017.5999999999999
13.0,28.56053,1017.8499999999999
11.0,22.81053,1018.0999999999999
13.0,28.000528,1017.3
11.0,22.740528,1015.6500000000001
11.0,28.490528,1014.1500000000001
13.0,23.22053,1012.7
11.0,28.930529,1013.7
25.0,22.80053,1017.1500000000001
14.0,17.64053,1019.4000000000001
10.0,23.330528,1019.1500000000001
13.0,17.660528,1017.75
11.0,24.05053,1016.05
12.0,18.590528,1015.3
17.0,24.530529,1015.25
6.0,18.89053,1015.5
14.0,25.38053,1013.0
48.0,20.240528,1013.7
10.0,14.3005295,1015.7
19.0,21.64053,1010.25
5.0,15.930529,1005.3499999999999
4.0,21.70053,1002.2
6.0,27.090528,1000.6500000000001
4.0,19.590528,1002.55
61.0,14.290529,1013.75
8.0,19.660528,1023.35
10.0,13.590529,1023.05
3.0,8.380529,1022.8
3.0,15.100529,1022.45
10.0,20.30053,1022.5999999999999
12.0,14.910529,1022.3
16.0,19.97053,1021.5
7.0,14.820529,1021.05
4.0,20.010529,1019.2
6.0,25.530529,1017.6
15.0,18.95053,1018.85
15.0,24.38053,1020.05
9.0,19.23053,1020.6
10.0,24.350529,1022.6
9.0,19.240528,1025.1
5.0,14.030529,1026.0
18.0,19.55053,1025.9
5.0,14.200529,1026.25
4.0,19.54053,1025.65
7.0,25.37053,1024.85
15.0,19.56053,1023.95
11.0,25.57053,1021.0
12.0,20.520529,1018.9
7.0,26.23053,1021.6999999999999
8.0,19.840528,1027.4
11.0,14.160529,1029.2
9.0,19.55053,1027.65
16.0,14.370529,1026.1999999999998
8.0,20.260529,1026.0
14.0,14.670529,1026.2
11.0,20.37053,1025.75
13.0,15.240529,1025.85
26.0,21.12053,1025.3000000000002
7.0,27.020529,1024.6
10.0,21.90053,1024.0
3.0,16.670528,1023.65
4.0,23.190529,1022.65
6.0,28.98053,1021.35
7.0,23.350529,1021.1500000000001
8.0,17.30053,1020.85
13.0,23.750528,1020.1
12.0,18.610529,1019.4000000000001
10.0,24.05053,1018.85
13.0,18.170528,1017.9
9.0,26.080528,1017.05
16.0,20.40053,1016.4
13.0,25.670528,1014.4
16.0,20.530529,1015.3
13.0,15.000529,1019.25
22.0,9.930529,1021.3
7.0,4.8405285,1020.95
17.0,11.700529,1018.4
6.0,6.6405287,1016.5999999999999
3.0,12.060529,1015.3
8.0,17.660528,1013.55
19.0,12.040529,1008.25
77.0,17.170528,1004.2
16.0,11.760529,1008.0999999999999
11.0,17.15053,1012.5999999999999
12.0,11.790529,1011.7
16.0,17.57053,1009.55
25.0,12.200529,1007.1
5.0,7.1505284,1002.8
27.0,12.570529,999.15
6.0,17.910528,998.2
64.0,12.220529,1000.75
17.0,18.40053,1003.15
9.0,11.370529,1002.65
7.0,17.40053,1001.0
34.0,12.370529,1005.85
4.0,6.9605284,1010.2
4.0,12.770529,1007.1
5.0,18.23053,1006.05
31.0,11.920529,998.95
33.0,6.8205285,990.7
65.0,12.170529,1002.9000000000001
32.0,6.7005286,1018.25
62.0,11.930529,1013.5999999999999
48.0,6.8705287,1009.3499999999999
12.0,12.240529,1012.3499999999999
18.0,17.48053,1013.45
41.0,12.250529,1019.2
14.0,6.6305285,1015.8
11.0,12.590529,1011.35
47.0,6.8805285,1017.2
71.0,12.560529,1019.2
23.0,7.4805284,1024.7
13.0,1.3305286,1030.85
45.0,6.4705286,1022.0
53.0,1.1805286,1009.3
31.0,6.4005284,1008.0999999999999
17.0,1.1605287,1008.75
18.0,6.4505286,1003.3
26.0,1.4205287,1000.25
17.0,6.7405286,1001.6500000000001
21.0,1.3605287,1012.8
12.0,-4.5994716,1024.1
39.0,0.6405287,1016.0
53.0,5.6805286,1014.85
7.0,0.48052865,1020.3
71.0,5.8505287,1017.35
88.0,11.130529,1013.9000000000001
71.0,6.0305285,1026.1
8.0,0.54052866,1039.85
78.0,8.160529,1029.55
21.0,3.1605287,1013.8499999999999
136.0,8.160529,1014.5999999999999
4.0,2.6805286,1021.15
22.0,8.540529,1020.05
3.0,3.5405285,1020.7
57.0,9.940529,1017.55
13.0,4.5805287,1009.05
21.0,9.720529,1008.7
26.0,4.7105284,1010.55
62.0,9.720529,1008.0
80.0,4.5505285,1014.25
54.0,-0.52947134,1022.45
6.0,4.5905285,1024.95
91.0,-1.0494714,1017.45
29.0,4.3205285,1009.95
32.0,-1.1394713,1003.05
6.0,4.6705284,991.2
26.0,9.700529,987.85
74.0,1.0005287,1009.85
12.0,6.6205287,1030.15
6.0,0.7705287,1027.35
3.0,6.3305287,1024.6999999999998
12.0,12.860529,1026.35
37.0,7.8505287,1030.5
36.0,13.410529,1031.55
11.0,7.1905284,1030.55
11.0,12.640529,1033.5
9.0,7.5005283,1038.0500000000002
5.0,1.6605287,1038.85
17.0,6.6805286,1036.4
6.0,1.4905287,1034.5
4.0,6.7405286,1032.65
4.0,11.900529,1031.85
18.0,5.2705283,1031.6999999999998
9.0,12.040529,1031.55
16.0,6.8605285,1032.1999999999998
12.0,12.680529,1034.35
14.0,7.0905285,1035.0
7.0,12.470529,1033.6
39.0,6.7305284,1034.75
8.0,11.890529,1036.25
65.0,6.8105288,1031.55
9.0,12.380529,1025.65
36.0,7.0705285,1018.85
86.0,12.120529,1000.0
81.0,6.9005284,1005.4
17.0,13.580529,1023.55
7.0,8.350529,1022.2
61.0,13.460529,1027.6999999999998
14.0,8.410529,1032.55
14.0,13.880529,1029.5
59.0,8.630529,1022.9
31.0,13.730529,1006.4
8.0,8.080529,997.25
5.0,2.4805286,998.0
41.0,7.8505287,1003.15
7.0,2.6805286,1008.2
67.0,9.010529,1012.25
7.0,3.7705286,1018.8
17.0,9.720529,1018.6500000000001
6.0,3.9505286,1015.2
38.0,9.960529,1008.7
8.0,4.8105288,1003.55
5.0,10.210529,1000.5
6.0,15.410529,998.0
18.0,10.160529,996.5
5.0,15.430529,996.0
55.0,10.060529,1007.85
35.0,4.9105287,1018.25
8.0,10.100529,1016.9
14.0,4.7005286,1012.0
18.0,10.380529,1005.1
5.0,5.0905285,1001.1500000000001
35.0,11.380529,999.0
15.0,5.8605285,1001.3499999999999
12.0,13.140529,1008.75
35.0,7.4005284,1015.55
18.0,12.610529,1018.5
4.0,7.5805287,1018.6500000000001
6.0,12.930529,1016.35
10.0,18.160528,1014.45
49.0,13.080529,1020.0999999999999
8.0,7.540529,1024.1
44.0,13.380529,1020.9
4.0,8.170529,1018.8
19.0,13.780529,1019.1
4.0,8.680529,1019.45
4.0,13.750529,1019.15
11.0,19.010529,1020.2
36.0,13.410529,1020.2
8.0,18.54053,1016.45
11.0,13.460529,1013.55
19.0,8.340529,1013.85
10.0,3.3305285,1014.05
14.0,9.180529,1013.05
8.0,3.9105287,1010.25
25.0,9.460529,998.65
14.0,14.830529,988.65
22.0,9.740529,989.8
11.0,4.6205287,993.0
14.0,10.350529,996.8
4.0,5.1405287,997.5999999999999
2.0,12.210529,997.2
2.0,4.1105285,997.65
3.0,12.180529,996.45
9.0,19.110529,997.75
13.0,13.370529,996.4
7.0,19.63053,995.45
10.0,12.330529,998.7
7.0,6.7605286,997.8499999999999
4.0,13.080529,996.0999999999999
8.0,18.170528,995.95
8.0,12.5505295,996.8
5.0,6.4005284,1001.1
19.0,11.610529,1008.6
7.0,6.3505287,1013.75
9.0,13.000529,1014.25
14.0,7.540529,1012.8
25.0,12.600529,1013.2
16.0,17.840528,1015.65
4.0,12.440529,1016.15
4.0,17.82053,1015.55
8.0,23.48053,1016.6500000000001
6.0,18.440529,1018.95
7.0,13.160529,1019.7
5.0,20.680529,1017.45
4.0,25.96053,1015.4
6.0,20.940529,1015.4
11.0,14.540529,1017.15
3.0,20.670528,1017.5
5.0,26.70053,1014.7
8.0,21.010529,1014.5999999999999
6.0,15.690529,1014.75
4.0,21.45053,1011.45
6.0,29.100529,1008.1500000000001
5.0,20.830528,1008.0
6.0,15.730529,1012.9
53.0,9.900529,1025.75
15.0,15.530529,1034.8
7.0,10.400529,1035.3
5.0,16.40053,1033.25
9.0,21.54053,1030.95
11.0,15.630529,1029.95
15.0,21.910528,1026.7
8.0,16.82053,1024.45
16.0,22.05053,1019.75
20.0,16.96053,1012.35
2.0,11.730529,1010.7
87.0,5.7605286,1012.5999999999999
10.0,11.110529,1014.8
49.0,5.1205287,1018.75
6.0,-0.5494713,1020.0999999999999
5.0,4.5605288,1018.55
11.0,9.630529,1018.6500000000001
11.0,4.4105287,1017.2
13.0,9.680529,1015.3499999999999
37.0,4.4305286,1012.05
13.0,10.670529,1008.35
7.0,5.6405287,1007.95
20.0,10.8005295,1009.4
4.0,5.4405284,1010.8499999999999
3.0,12.130529,1009.9
10.0,18.110529,1009.25
16.0,11.710529,1011.6
10.0,16.79053,1016.2
11.0,11.700529,1018.85
15.0,17.95053,1018.2
8.0,12.150529,1016.3
4.0,17.910528,1014.1
8.0,23.350529,1011.95
12.0,16.21053,1008.25
11.0,21.62053,1003.2
13.0,16.13053,1003.2
29.0,10.490529,1010.6
9.0,16.05053,1016.35
12.0,10.780529,1015.25
59.0,16.57053,1014.2
15.0,11.390529,1014.4
9.0,17.170528,1016.45
14.0,11.570529,1020.7
10.0,16.95053,1024.0
12.0,11.570529,1024.85
12.0,17.930529,1023.7
12.0,12.360529,1022.75
13.0,19.240528,1020.7
10.0,13.570529,1019.3499999999999
15.0,20.670528,1019.3
8.0,15.180529,1019.1500000000001
5.0,20.40053,1017.05
8.0,25.56053,1015.4
29.0,18.750528,1011.5999999999999
5.0,12.980529,1006.5999999999999
4.0,18.14053,1004.9
7.0,24.05053,1004.8
34.0,16.87053,1006.7
7.0,10.990529,1007.2
10.0,16.240528,1007.45
15.0,11.210529,1008.95
11.0,16.90053,1011.3
9.0,11.130529,1012.8
15.0,17.06053,1012.55
10.0,11.360529,1012.4
18.0,16.940529,1012.15
5.0,11.440529,1011.45
4.0,16.82053,1009.4
9.0,23.54053,1008.5
52.0,15.870529,1013.1
11.0,10.680529,1017.6500000000001
15.0,16.87053,1019.3
31.0,11.480529,1019.7
16.0,16.65053,1018.4
5.0,11.590529,1017.5999999999999
3.0,17.250528,1017.0
11.0,22.71053,1017.6
28.0,17.240528,1019.6500000000001
10.0,11.950529,1021.0
58.0,17.240528,1015.45
38.0,11.540529,1013.1500000000001
74.0,17.13053,1014.8
9.0,22.65053,1013.3
16.0,17.410528,1014.25
8.0,23.23053,1015.65
12.0,16.80053,1016.05
16.0,23.000528,1016.6500000000001
8.0,17.63053,1017.75
14.0,23.39053,1016.7
10.0,17.850529,1014.1
9.0,24.46053,1012.3
32.0,19.45053,1010.65
7.0,13.640529,1010.3499999999999
12.0,19.340528,1012.65
15.0,12.540529,1014.5999999999999
9.0,17.910528,1016.7
14.0,12.660529,1017.75
10.0,18.170528,1018.3499999999999
13.0,12.690529,1018.65
13.0,18.40053,1015.75
12.0,13.060529,1013.25
16.0,18.80053,1012.05
7.0,13.760529,1011.4000000000001
14.0,19.38053,1012.1500000000001
8.0,12.710529,1011.8
43.0,18.760529,1012.95
3.0,13.570529,1014.8499999999999
3.0,20.79053,1014.05
14.0,27.100529,1013.4
10.0,21.64053,1013.65
10.0,27.280529,1015.2
